line,reactance,limit
line_302071_302201,0.0269636533901852,4208.696242045602
line_302071_303741,0.0802429619394048,1746.2152141830788
line_302201_500001,1.82989061737583,554.6480751638619
line_302201_407871,0.279714869355346,857.5069149182818
line_302201_400081,1.08033811159786,592.5636140449551
line_302201_302211,0.296578629071352,837.1787114706151
line_302201_303741,0.0622853089765024,2105.5150346564988
line_302211_500991,1.98588574524635,550.3553642194028
line_302211_500241,1.20508887653204,582.981431450746
line_302211_500001,2.11768472063755,547.2213824019536
line_302211_407871,0.916282192430467,609.1366839016557
line_302211_303741,0.138930345045697,1219.7851554108497
line_303741_500991,1.80224404865083,555.4863810341672
line_303741_500241,1.83584506742848,554.4708275083761
line_303741_407871,0.156990269751747,1136.9821528310813
line_303741_400081,1.14390830555954,587.4195943101272
line_400011_400031,0.145960569594844,1185.11653714136
line_400011_400041,0.0399093723110267,3005.6770931065394
line_400031_400041,0.0184609190514589,5916.848409402313
line_400031_400501,1.03249635450633,596.852642204062
line_400041_409941,0.597581430009688,667.3412107173056
line_400041_409611,0.993049310908391,600.699933932309
line_400041_408441,0.523455221772539,691.0383082269715
line_400041_401681,0.92044632552056,608.6429455225918
line_400041_402811,1.91972688218981,552.0907431821402
line_400061_400081,0.0592969052720949,2186.4286515650583
line_400081_408441,2.0112914706016,549.7192980041272
line_400081_401681,2.04402122076777,548.9231711412655
line_400081_407871,1.41230426786507,570.8062719028432
line_400501_409941,1.56170352515229,564.0326402479295
line_400501_408441,1.99394738146446,550.1517747808143
line_400501_401681,1.88842683651976,552.9541298959155
line_401601_409941,0.156202065335111,1140.1964006395378
line_401601_409611,0.448451911367294,722.989349504851
line_401601_403911,1.3376590441551,574.7574656164812
line_401601_403671,0.613091448522719,663.1078042940512
line_401601_403691,0.63112683535918,658.4467564956085
line_401601_408811,1.45727885722738,568.6210463454195
line_401601_408441,0.246453187737408,905.756569505396
line_401601_401681,0.0161076656942044,6708.224201969897
line_401601_401691,0.095104352939105,1551.4765824023814
line_401601_402811,0.271899857631039,867.7824654682144
line_401601_402791,0.134537758266675,1243.2857607288524
line_401601_401621,0.119368985535595,1337.7385428158868
line_401621_409941,0.151611428701921,1159.580882893777
line_401621_409611,0.412745997310594,742.2797571668499
line_401621_403911,1.19211161136737,583.8847630091435
line_401621_403671,0.542447354749635,684.3496868855683
line_401621_403691,0.56771852406733,676.1436270981009
line_401621_408811,1.3114725436912,576.250166639818
line_401621_408441,0.230024638689546,934.7360377118798
line_401621_401681,0.0493180515933972,2527.6551236137684
line_401621_401691,0.223380507386938,947.6666347022875
line_401621_407871,1.18727568037525,584.2264367517357
line_401621_402811,0.213820338717719,967.682357065283
line_401621_402791,0.127276436522382,1285.6913874424404
line_401681_532171,1.30044214155624,576.8969235957933
line_401681_800071,1.91946215176114,552.0979274888272
line_401681_409941,0.0509934085462852,2461.03776646413
line_401681_409611,0.132027970326084,1257.4152640006432
line_401681_403911,0.359461301520868,778.1940631074988
line_401681_403671,0.164296247046472,1108.6566297020436
line_401681_403691,0.171773902541538,1082.160610665629
line_401681_408811,0.401344380968815,749.1625764352489
line_401681_408441,0.0749003579253723,1835.1071045566428
line_401681_401691,0.0110106209509771,9582.139912474768
line_401681_407871,0.752639490076158,632.8657362768478
line_401681_405951,1.03036941480997,597.0525702361253
line_401681_402811,0.0704289144000551,1919.871381688112
line_401681_402791,0.0197847671762043,5554.393570032648
line_401691_409941,0.14743213446942,1178.2781810755223
line_401691_409611,0.395690796676405,752.7225824809359
line_401691_403911,1.2470765159747,580.1875415975107
line_401691_403671,0.568286807432591,675.9674845379229
line_401691_403691,0.581742954270189,671.8972258554511
line_401691_408811,1.34566565072206,574.3126644767531
line_401691_408441,0.224796587626929,944.8466102428538
line_401691_402811,0.268357935503321,872.6366422235443
line_401691_402791,0.24479234494096,908.5095063904813
line_402791_409941,0.236849044829427,922.2098513085311
line_402791_409611,0.560084588509926,678.5444592682767
line_402791_403911,1.45874888316651,568.5518948147742
line_402791_403671,0.655973046604467,652.445287984976
line_402791_403691,0.704419351030705,641.9608928313514
line_402791_408811,1.66466341862396,560.0722037147075
line_402791_408441,0.327147029679285,805.6729571961387
line_402791_402811,0.229681920282289,935.3847263079988
line_402811_532171,1.40224468970539,571.3142297732716
line_402811_409941,0.122930459001704,1313.4680437385646
line_402811_409611,0.212462403381841,970.6715089741234
line_402811_403911,0.297671057911446,835.9412927196602
line_402811_403671,0.122246889231122,1318.0167252431131
line_402811_403691,0.1637819499175,1110.567892556975
line_402811_408811,0.434353939570609,730.2269897652071
line_402811_408441,0.142502972976263,1201.739745574692
line_402811_407871,1.971079444996,550.7336222565108
line_402811_405951,1.37209522285894,572.8812390962464
line_403671_532171,0.745081284247078,634.2135443665752
line_403671_800071,1.31733948429996,575.91057672817
line_403671_409941,0.201863417459933,995.3844597416893
line_403671_409611,0.215111727513284,964.8747009566209
line_403671_403911,0.0115158918658978,9183.652222901783
line_403671_403691,0.0221727822682638,5010.033914107899
line_403671_408811,0.240072972901623,916.5400161099266
line_403671_408441,0.170755872761854,1085.6313951758823
line_403671_405951,0.907159983012449,610.2341393718948
line_403691_532171,0.685950082500141,645.7832028177932
line_403691_800071,0.736409718211559,635.7939711100764
line_403691_409941,0.191818262521898,1021.3267948800443
line_403691_409611,0.154970171471599,1145.285470425686
line_403691_403911,0.0408604609645222,2947.3536920404968
line_403691_408811,0.196848109539899,1008.0058946653539
line_403691_408441,0.139197124059526,1218.405647211764
line_403691_405951,0.883325398038794,613.2085641622275
line_403911_532171,1.36414091312048,573.3062098190791
line_403911_800071,2.13630520622379,546.8097908991026
line_403911_409941,0.433843196432376,730.4980251444076
line_403911_409611,0.415705814905909,740.5547298457541
line_403911_408811,0.44194058747502,726.2747591737144
line_403911_408441,0.349603754166273,786.0381183219205
line_403911_405951,1.67747299678197,559.6134782448588
line_405951_532171,0.707592516229171,641.3242759164691
line_405951_409941,1.53173855936286,565.2852925773416
line_405951_409611,1.60834700388723,562.1756373209942
line_405951_408811,0.28829542956295,846.8664076693757
line_405951_408441,1.27612073524348,578.3624912896038
line_405951_406911,1.96309028337193,550.940092183755
line_406021_532171,1.06232042343215,594.133556876295
line_406911_532171,0.225064703796514,944.3166712200782
line_406911_606631,1.89330260597227,552.8177586005312
line_406911_408811,0.595081021461739,668.0443442043623
line_407871_500991,0.5900851324775,669.4670726241573
line_407871_500241,0.621275149197981,660.9592788784364
line_407871_500001,0.991716855855546,600.8352327678557
line_407871_409941,1.30117018848084,576.8538972728489
line_407871_408441,1.56872405339891,563.7460742590979
line_408441_532171,1.06341512303757,594.0366540155618
line_408441_800071,1.18520510613699,584.3735818232643
line_408441_409941,0.0503484031799205,2486.1603086526707
line_408441_409611,0.0591357151242743,2191.0254621906406
line_408441_408811,0.282166251869499,854.4009935187064
line_408811_532171,0.161251732900894,1120.14837422839
line_408811_800071,0.446727793040717,723.8499631270658
line_408811_606631,0.706561505259362,641.5304955840927
line_408811_409941,0.423865175163079,735.9240764743784
line_408811_409611,0.320810764046469,811.7102392035547
line_409611_532171,1.25908091746965,579.4230129394448
line_409611_800071,1.09017896789056,591.7280583696224
line_409611_409941,0.103943365295173,1462.0623665207027
line_409941_532171,1.47498086498234,567.7974896990934
line_409941_800071,1.86526292729979,553.6117447767875
line_500001_500991,0.583479017940985,671.385768682627
line_500001_500241,0.36177768370219,776.4128482903288
line_500071_500991,0.261341278556534,882.6414279149849
line_500071_503161,2.10344501761889,547.5410572476957
line_500241_500991,0.197530214973684,1006.2516638951793
line_500241_503161,1.46624676063892,568.2013441969514
line_500991_701551,0.164955761881267,1106.2231404319098
line_500991_700001,0.827995440639484,620.7736118966636
line_500991_503161,0.100751832448845,1492.5377789111008
line_500991_501961,0.259541726081972,885.2945016186593
line_501961_701551,0.540810647715245,684.9076019905831
line_501961_700001,0.545621078421373,683.2773768369188
line_501961_503161,0.80841955722172,623.6981454823632
line_503161_701551,0.226127473174349,942.2284413132671
line_530001_530021,0.668308783254677,649.6314316160832
line_530021_606631,1.04236716994318,595.9354850032845
line_530021_605771,0.246901789392868,905.0193408719322
line_530121_800071,0.418189227997954,739.1261976754917
line_532171_800071,1.3567503521833,573.7055272099828
line_532171_601941,0.971041496025683,602.9822107595649
line_532171_600001,0.643778008286842,655.3330475921507
line_532171_600031,0.421533116003568,737.2292856800213
line_532171_606631,0.324097803544742,808.5488358954426
line_532171_605141,0.751429064748645,633.0797605406044
line_600001_600031,1.31962458009336,575.7791280251276
line_600001_606631,1.92025126530242,552.0765182176568
line_600031_601941,0.939208219133486,606.4726627842547
line_600031_606631,0.602821215630938,665.8866632544374
line_600031_605141,0.777326922511772,628.6460009346782
line_601941_700631,1.15995791643008,586.2100241599824
line_601941_772611,1.45975203526346,568.5047854596426
line_601941_701721,0.307744646857945,824.9447261585026
line_601941_606631,0.200182171992042,999.5449844753177
line_601941_605141,0.0744175407187651,1843.7692113196108
line_605141_700631,0.887407028674,612.6878611153487
line_605141_772611,1.11590331403275,589.6134985374415
line_605141_701721,0.237385066116436,921.2564911347481
line_605141_606631,0.0936329061751266,1568.0006002693615
line_605771_606631,0.406422918192961,746.0491166310708
line_606631_701721,0.673338853652987,648.5136338969326
line_700001_701551,1.56269290031426,563.9920997784593
line_700001_700161,1.00118469331892,599.8816708518592
line_700161_770011,2.12214710885632,547.122086674704
line_700161_772611,0.531984781184925,687.9753021830124
line_700631_770011,1.09472624392888,591.3470381792515
line_700631_772611,0.21117316275159,973.5450219952112
line_700631_701721,0.45318855437472,720.6587060389763
line_701721_772611,0.569805417890571,675.4985067888642
line_740011_741041,1.37574805276281,572.6877278140992
line_740531_742351,0.185863998638776,1038.0278092173653
line_740531_771731,0.469678538084975,712.9115807755045
line_741321_770011,2.02153955608031,549.4672487111241
line_741321_772611,0.771331990530794,629.6458609621322
line_741321_742351,0.218314619946054,958.0545271073015
line_742351_771731,0.278371531880164,859.2321360039393
line_770011_772611,0.122063540446198,1319.245449005119
