name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_50216_GN95,ngcc,bus_253751,38.5,8.037,17.01,3.42,116.0,1848.0,18.73,1.0,3.0
ID_50541_GEN1,ngcc,bus_253751,82.3,8.037,36.35,3.42,247.0,3950.0,40.05,1.0,3.0
ID_50851_GEN1,ngcc,bus_258301,23.5,8.037,10.38,3.42,70.0,1128.0,11.44,1.0,3.0
ID_50851_GEN2,ngcc,bus_258301,7.6,8.037,3.36,3.42,23.0,365.0,3.7,1.0,3.0
ID_50876_GEN1,ngcc,bus_257301,23.0,8.037,10.16,3.42,69.0,1104.0,11.19,1.0,3.0
ID_50876_GEN2,ngcc,bus_257301,7.7,8.037,3.4,3.42,23.0,370.0,3.75,1.0,3.0
ID_7307_4,ngcc,bus_200261,26.8,8.037,11.84,3.42,80.0,1286.0,13.04,1.0,3.0
ID_10169_GEN1,ngcc,bus_255981,45.3,8.037,20.01,3.42,136.0,2174.0,22.04,1.0,3.0
ID_10294_GTG,ngcc,bus_230171,90.8,8.037,40.11,3.42,272.0,4358.0,44.18,1.0,3.0
ID_10294_STG,ngcc,bus_230171,42.4,8.037,18.73,3.42,127.0,2035.0,20.63,1.0,3.0
ID_10350_GEN1,ngcc,bus_201361,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_10350_GEN2,ngcc,bus_201361,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_10623_GEN1,ngcc,bus_256181,22.1,8.037,9.76,3.42,66.0,1061.0,10.75,1.0,3.0
ID_10623_GEN2,ngcc,bus_256181,12.4,8.037,5.48,3.42,37.0,595.0,6.03,1.0,3.0
ID_10156_GEN2,ngcc,bus_232301,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_10169_GEN2,ngcc,bus_255981,10.5,8.037,4.64,3.42,32.0,504.0,5.11,1.0,3.0
ID_10405_GEN1,ngcc,bus_232301,23.1,8.037,10.2,3.42,69.0,1109.0,11.24,1.0,3.0
ID_10405_GEN2,ngcc,bus_232301,13.1,8.037,5.79,3.42,39.0,629.0,6.37,1.0,3.0
ID_50748_GEN1,ngcc,bus_211211,24.4,8.037,10.78,3.42,73.0,1171.0,11.87,1.0,3.0
ID_50748_GEN2,ngcc,bus_211211,7.6,8.037,3.36,3.42,23.0,365.0,3.7,1.0,3.0
ID_52109_GEN1,ngcc,bus_211651,62.6,8.037,27.65,3.42,188.0,3005.0,30.46,1.0,3.0
ID_52109_GEN2,ngcc,bus_211651,62.6,8.037,27.65,3.42,188.0,3005.0,30.46,1.0,3.0
ID_389_2A,ngcc,bus_400011,89.9,8.037,39.71,3.42,270.0,4315.0,43.75,1.0,3.0
ID_50270_GTG1,ngcc,bus_258301,39.5,8.037,17.45,3.42,118.0,1896.0,19.22,1.0,3.0
ID_50270_STG1,ngcc,bus_258301,9.8,8.037,4.33,3.42,29.0,470.0,4.77,1.0,3.0
ID_52073_GEN1,ngcc,bus_251601,14.5,8.037,6.4,3.42,44.0,696.0,7.06,1.0,3.0
ID_52073_GEN2,ngcc,bus_251601,14.5,8.037,6.4,3.42,44.0,696.0,7.06,1.0,3.0
ID_52073_GEN3,ngcc,bus_251601,14.0,8.037,6.18,3.42,42.0,672.0,6.81,1.0,3.0
ID_399_10A,ngcc,bus_253751,85.3,8.037,37.68,3.42,256.0,4094.0,41.51,1.0,3.0
ID_399_10B,ngcc,bus_253751,85.3,8.037,37.68,3.42,256.0,4094.0,41.51,1.0,3.0
ID_54749_CTG,ngcc,bus_283651,41.2,8.037,18.2,3.42,124.0,1978.0,20.05,1.0,3.0
ID_54749_STG,ngcc,bus_283651,10.2,8.037,4.51,3.42,31.0,490.0,4.96,1.0,3.0
ID_7527_2,ngcc,bus_201361,17.5,8.037,7.73,3.42,52.0,840.0,8.52,1.0,3.0
ID_7527_CCCT,ngcc,bus_201361,54.0,8.037,23.85,3.42,162.0,2592.0,26.28,1.0,3.0
ID_54912_GTG1,ngcc,bus_216471,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_54912_STG1,ngcc,bus_216471,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_55084_GE1,ngcc,bus_211651,247.4,8.037,109.28,3.42,742.0,11875.0,120.38,1.0,3.0
ID_10213_GEN5,ngcc,bus_253851,40.3,8.037,17.8,3.42,121.0,1934.0,19.61,1.0,3.0
ID_10213_GEN6,ngcc,bus_253851,9.1,8.037,4.02,3.42,27.0,437.0,4.43,1.0,3.0
ID_54912_GTG2,ngcc,bus_216471,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_58198_GTG1,ngcc,bus_211211,5.0,8.037,2.21,3.42,15.0,240.0,2.43,1.0,3.0
ID_58198_GTG2,ngcc,bus_211211,5.0,8.037,2.21,3.42,15.0,240.0,2.43,1.0,3.0
ID_58198_STG1,ngcc,bus_211211,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_7551_CCST,ngcc,bus_201361,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_7551_CT1A,ngcc,bus_201361,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_7551_CT1B,ngcc,bus_201361,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_7552_CCCT,ngcc,bus_201361,118.7,8.037,52.43,3.42,356.0,5698.0,57.76,1.0,3.0
ID_7552_CCST,ngcc,bus_201361,55.2,8.037,24.38,3.42,166.0,2650.0,26.86,1.0,3.0
ID_50541_ST1,ngcc,bus_253751,13.6,8.037,6.01,3.42,41.0,653.0,6.62,1.0,3.0
ID_50541_ST2,ngcc,bus_253751,11.5,8.037,5.08,3.42,34.0,552.0,5.6,1.0,3.0
ID_55112_CT01,ngcc,bus_201361,212.0,8.037,93.64,3.42,636.0,10176.0,103.16,1.0,3.0
ID_55112_CT02,ngcc,bus_201361,212.0,8.037,93.64,3.42,636.0,10176.0,103.16,1.0,3.0
ID_55112_ST01,ngcc,bus_201361,212.0,8.037,93.64,3.42,636.0,10176.0,103.16,1.0,3.0
ID_55182_X718,ngcc,bus_262011,167.7,8.037,74.07,3.42,503.0,8050.0,81.6,1.0,3.0
ID_55182_X719,ngcc,bus_262011,167.7,8.037,74.07,3.42,503.0,8050.0,81.6,1.0,3.0
ID_55217_CTG1,ngcc,bus_216471,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_55217_CTG2,ngcc,bus_216471,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_55217_STG3,ngcc,bus_216471,280.5,8.037,123.9,3.42,842.0,13464.0,136.49,1.0,3.0
ID_57584_NT2,ngcc,bus_284741,15.0,8.037,6.63,3.42,45.0,720.0,7.3,1.0,3.0
ID_57584_ST1,ngcc,bus_284741,15.0,8.037,6.63,3.42,45.0,720.0,7.3,1.0,3.0
ID_57584_STG,ngcc,bus_284741,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_260_CT1A,ngcc,bus_233771,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_260_CT1B,ngcc,bus_233771,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_260_CT2A,ngcc,bus_233771,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_260_CT2B,ngcc,bus_233771,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_260_ST1,ngcc,bus_233771,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_260_ST2,ngcc,bus_233771,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_7307_5,ngcc,bus_200261,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_50061_GEN2,ngcc,bus_285491,5.1,8.037,2.25,3.42,15.0,245.0,2.48,1.0,3.0
ID_50061_GEN3,ngcc,bus_285491,5.1,8.037,2.25,3.42,15.0,245.0,2.48,1.0,3.0
ID_50061_GEN4,ngcc,bus_285491,4.1,8.037,1.81,3.42,12.0,197.0,2.0,1.0,3.0
ID_55333_CTG1,ngcc,bus_216471,212.0,8.037,93.64,3.42,636.0,10176.0,103.16,1.0,3.0
ID_55333_CTG2,ngcc,bus_216471,212.0,8.037,93.64,3.42,636.0,10176.0,103.16,1.0,3.0
ID_55333_CTG3,ngcc,bus_216471,213.5,8.037,94.3,3.42,640.0,10248.0,103.89,1.0,3.0
ID_55333_STG1,ngcc,bus_216471,306.0,8.037,135.16,3.42,918.0,14688.0,148.9,1.0,3.0
ID_58083_GTG1,ngcc,bus_281221,19.0,8.037,8.39,3.42,57.0,912.0,9.25,1.0,3.0
ID_58083_STG1,ngcc,bus_281221,2.0,8.037,0.88,3.42,6.0,96.0,0.97,1.0,3.0
ID_7266_2,ngcc,bus_230601,37.7,8.037,16.65,3.42,113.0,1810.0,18.34,1.0,3.0
ID_7266_3,ngcc,bus_230601,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_10262_GEN6,ngcc,bus_255951,10.5,8.037,4.64,3.42,32.0,504.0,5.11,1.0,3.0
ID_10262_GEN7,ngcc,bus_255951,2.5,8.037,1.1,3.42,8.0,120.0,1.22,1.0,3.0
ID_55151_GEN1,ngcc,bus_232301,300.0,8.037,132.51,3.42,900.0,14400.0,145.98,1.0,3.0
ID_55151_GEN2,ngcc,bus_232301,300.0,8.037,132.51,3.42,900.0,14400.0,145.98,1.0,3.0
ID_55151_GEN3,ngcc,bus_232301,300.0,8.037,132.51,3.42,900.0,14400.0,145.98,1.0,3.0
ID_55151_GEN4,ngcc,bus_232301,300.0,8.037,132.51,3.42,900.0,14400.0,145.98,1.0,3.0
ID_55182_STG,ngcc,bus_262011,270.0,8.037,119.26,3.42,810.0,12960.0,131.38,1.0,3.0
ID_55295_CT1,ngcc,bus_400041,182.0,8.037,80.39,3.42,546.0,8736.0,88.56,1.0,3.0
ID_55295_CT2,ngcc,bus_400041,182.0,8.037,80.39,3.42,546.0,8736.0,88.56,1.0,3.0
ID_55295_ST1,ngcc,bus_400041,227.0,8.037,100.27,3.42,681.0,10896.0,110.46,1.0,3.0
ID_55400_CTG1,ngcc,bus_232301,199.0,8.037,87.9,3.42,597.0,9552.0,96.83,1.0,3.0
ID_55400_CTG2,ngcc,bus_232301,199.0,8.037,87.9,3.42,597.0,9552.0,96.83,1.0,3.0
ID_55400_STG,ngcc,bus_232301,225.0,8.037,99.38,3.42,675.0,10800.0,109.48,1.0,3.0
ID_55518_CTG1,ngcc,bus_284011,173.0,8.037,76.41,3.42,519.0,8304.0,84.18,1.0,3.0
ID_55518_CTG2,ngcc,bus_284011,173.0,8.037,76.41,3.42,519.0,8304.0,84.18,1.0,3.0
ID_55518_CTG3,ngcc,bus_284011,173.0,8.037,76.41,3.42,519.0,8304.0,84.18,1.0,3.0
ID_55518_STG1,ngcc,bus_284011,333.0,8.037,147.09,3.42,999.0,15984.0,162.04,1.0,3.0
ID_55748_CTG1,ngcc,bus_211211,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55748_CTG2,ngcc,bus_211211,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55748_CTG3,ngcc,bus_211211,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55748_CTG4,ngcc,bus_211211,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55933_TPP1,ngcc,bus_230541,84.4,8.037,37.28,3.42,253.0,4051.0,41.07,1.0,3.0
ID_55933_TPP2,ngcc,bus_230541,84.4,8.037,37.28,3.42,253.0,4051.0,41.07,1.0,3.0
ID_408_6,ngcc,bus_252891,182.8,8.037,80.74,3.42,548.0,8774.0,88.95,1.0,3.0
ID_408_7,ngcc,bus_252891,182.8,8.037,80.74,3.42,548.0,8774.0,88.95,1.0,3.0
ID_408_8,ngcc,bus_252891,264.4,8.037,116.79,3.42,793.0,12691.0,128.66,1.0,3.0
ID_10156_GEN4,ngcc,bus_232301,50.3,8.037,22.22,3.42,151.0,2414.0,24.48,1.0,3.0
ID_358_MV3A,ngcc,bus_284011,164.6,8.037,72.7,3.42,494.0,7901.0,80.09,1.0,3.0
ID_358_MV3B,ngcc,bus_284011,164.6,8.037,72.7,3.42,494.0,7901.0,80.09,1.0,3.0
ID_358_MV3C,ngcc,bus_284011,189.2,8.037,83.57,3.42,568.0,9082.0,92.06,1.0,3.0
ID_400_10,ngcc,bus_261001,182.8,8.037,80.74,3.42,548.0,8774.0,88.95,1.0,3.0
ID_400_8,ngcc,bus_261001,264.3,8.037,116.74,3.42,793.0,12686.0,128.61,1.0,3.0
ID_400_9,ngcc,bus_261001,182.8,8.037,80.74,3.42,548.0,8774.0,88.95,1.0,3.0
ID_55393_CTG1,ngcc,bus_233771,200.0,8.037,88.34,3.42,600.0,9600.0,97.32,1.0,3.0
ID_55393_CTG2,ngcc,bus_233771,200.0,8.037,88.34,3.42,600.0,9600.0,97.32,1.0,3.0
ID_55393_STG1,ngcc,bus_233771,235.0,8.037,103.8,3.42,705.0,11280.0,114.35,1.0,3.0
ID_55656_CT01,ngcc,bus_262011,168.0,8.037,74.21,3.42,504.0,8064.0,81.75,1.0,3.0
ID_55656_CT02,ngcc,bus_262011,168.0,8.037,74.21,3.42,504.0,8064.0,81.75,1.0,3.0
ID_55656_CT04,ngcc,bus_262011,168.0,8.037,74.21,3.42,504.0,8064.0,81.75,1.0,3.0
ID_55656_ST03,ngcc,bus_262011,185.0,8.037,81.71,3.42,555.0,8880.0,90.02,1.0,3.0
ID_55656_ST05,ngcc,bus_262011,90.0,8.037,39.75,3.42,270.0,4320.0,43.79,1.0,3.0
ID_55985_CTG1,ngcc,bus_283651,165.0,8.037,72.88,3.42,495.0,7920.0,80.29,1.0,3.0
ID_55985_CTG2,ngcc,bus_283651,165.0,8.037,72.88,3.42,495.0,7920.0,80.29,1.0,3.0
ID_56026_CTG1,ngcc,bus_233771,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_56026_CTG2,ngcc,bus_233771,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_56026_STG,ngcc,bus_233771,54.0,8.037,23.85,3.42,162.0,2592.0,26.28,1.0,3.0
ID_56041_M1,ngcc,bus_255981,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_56041_M2,ngcc,bus_255981,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_56041_M3,ngcc,bus_255981,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_56046_1,ngcc,bus_252891,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_56046_2,ngcc,bus_252891,188.7,8.037,83.35,3.42,566.0,9058.0,91.82,1.0,3.0
ID_56356_CT1,ngcc,bus_281221,41.0,8.037,18.11,3.42,123.0,1968.0,19.95,1.0,3.0
ID_56356_ST1,ngcc,bus_281221,8.0,8.037,3.53,3.42,24.0,384.0,3.89,1.0,3.0
ID_358_MV4A,ngcc,bus_284011,164.6,8.037,72.7,3.42,494.0,7901.0,80.09,1.0,3.0
ID_358_MV4B,ngcc,bus_284011,164.6,8.037,72.7,3.42,494.0,7901.0,80.09,1.0,3.0
ID_358_MV4C,ngcc,bus_284011,189.2,8.037,83.57,3.42,568.0,9082.0,92.06,1.0,3.0
ID_52109_GEN5,ngcc,bus_211651,30.4,8.037,13.43,3.42,91.0,1459.0,14.79,1.0,3.0
ID_55970_1,ngcc,bus_201361,190.0,8.037,83.92,3.42,570.0,9120.0,92.45,1.0,3.0
ID_55970_2,ngcc,bus_201361,170.0,8.037,75.09,3.42,510.0,8160.0,82.72,1.0,3.0
ID_55970_3,ngcc,bus_201361,170.0,8.037,75.09,3.42,510.0,8160.0,82.72,1.0,3.0
ID_55985_STG,ngcc,bus_283651,229.0,8.037,101.15,3.42,687.0,10992.0,111.43,1.0,3.0
ID_56078_1,ngcc,bus_230601,94.9,8.037,41.92,3.42,285.0,4555.0,46.18,1.0,3.0
ID_56078_2,ngcc,bus_230601,94.9,8.037,41.92,3.42,285.0,4555.0,46.18,1.0,3.0
ID_56078_3,ngcc,bus_230601,110.8,8.037,48.94,3.42,332.0,5318.0,53.92,1.0,3.0
ID_56298_0001,ngcc,bus_201361,42.0,8.037,18.55,3.42,126.0,2016.0,20.44,1.0,3.0
ID_56298_0002,ngcc,bus_201361,42.0,8.037,18.55,3.42,126.0,2016.0,20.44,1.0,3.0
ID_56298_0003,ngcc,bus_201361,80.0,8.037,35.34,3.42,240.0,3840.0,38.93,1.0,3.0
ID_57122_CTG1,ngcc,bus_280991,13.5,8.037,5.96,3.42,40.0,648.0,6.57,1.0,3.0
ID_57122_STG1,ngcc,bus_280991,5.5,8.037,2.43,3.42,16.0,264.0,2.68,1.0,3.0
ID_57564_CTG,ngcc,bus_232301,49.0,8.037,21.64,3.42,147.0,2352.0,23.84,1.0,3.0
ID_55345_101,ngcc,bus_285491,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_55345_102,ngcc,bus_285491,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_55345_103,ngcc,bus_285491,290.7,8.037,128.4,3.42,872.0,13954.0,141.45,1.0,3.0
ID_55853_1,ngcc,bus_284011,409.5,8.037,180.88,3.42,1228.0,19656.0,199.26,1.0,3.0
ID_56476_A,ngcc,bus_216471,203.2,8.037,89.75,3.42,610.0,9754.0,98.88,1.0,3.0
ID_56476_B,ngcc,bus_216471,203.2,8.037,89.75,3.42,610.0,9754.0,98.88,1.0,3.0
ID_56476_C,ngcc,bus_216471,213.3,8.037,94.21,3.42,640.0,10238.0,103.79,1.0,3.0
ID_55853_2,ngcc,bus_284011,409.5,8.037,180.88,3.42,1228.0,19656.0,199.26,1.0,3.0
ID_56532_A,ngcc,bus_204901,181.5,8.037,80.17,3.42,544.0,8712.0,88.32,1.0,3.0
ID_56532_B,ngcc,bus_204901,181.5,8.037,80.17,3.42,544.0,8712.0,88.32,1.0,3.0
ID_56532_C,ngcc,bus_204901,349.4,8.037,154.33,3.42,1048.0,16771.0,170.02,1.0,3.0
ID_7307_6,ngcc,bus_200261,42.5,8.037,18.77,3.42,128.0,2040.0,20.68,1.0,3.0
ID_389_30,ngcc,bus_400011,65.9,8.037,29.11,3.42,198.0,3163.0,32.07,1.0,3.0
ID_389_31,ngcc,bus_400011,43.2,8.037,19.08,3.42,130.0,2074.0,21.02,1.0,3.0
ID_389_32,ngcc,bus_400011,43.2,8.037,19.08,3.42,130.0,2074.0,21.02,1.0,3.0
ID_55933_TCC1,ngcc,bus_230541,167.3,8.037,73.9,3.42,502.0,8030.0,81.41,1.0,3.0
ID_57564_STG2,ngcc,bus_232301,12.5,8.037,5.52,3.42,38.0,600.0,6.08,1.0,3.0
ID_57978_CT1,ngcc,bus_230541,185.0,8.037,81.71,3.42,555.0,8880.0,90.02,1.0,3.0
ID_57978_ST1,ngcc,bus_230541,103.9,8.037,45.89,3.42,312.0,4987.0,50.56,1.0,3.0
ID_10213_GEN7,ngcc,bus_253851,40.7,8.037,17.98,3.42,122.0,1954.0,19.8,1.0,3.0
ID_10213_GEN8,ngcc,bus_253851,5.2,8.037,2.3,3.42,16.0,250.0,2.53,1.0,3.0
ID_55748_CAG5,ngcc,bus_211211,126.1,8.037,55.7,3.42,378.0,6053.0,61.36,1.0,3.0
ID_56467_CTG1,ngcc,bus_211211,200.0,8.037,88.34,3.42,600.0,9600.0,97.32,1.0,3.0
ID_56467_CTG2,ngcc,bus_211211,200.0,8.037,88.34,3.42,600.0,9600.0,97.32,1.0,3.0
ID_56467_STG1,ngcc,bus_211211,255.0,8.037,112.63,3.42,765.0,12240.0,124.08,1.0,3.0
ID_57901_5,ngcc,bus_253851,198.0,8.037,87.46,3.42,594.0,9504.0,96.35,1.0,3.0
ID_57901_6,ngcc,bus_253851,70.7,8.037,31.23,3.42,212.0,3394.0,34.4,1.0,3.0
ID_57901_7,ngcc,bus_253851,198.0,8.037,87.46,3.42,594.0,9504.0,96.35,1.0,3.0
ID_57901_8,ngcc,bus_253851,70.7,8.037,31.23,3.42,212.0,3394.0,34.4,1.0,3.0
ID_10685_PINA,ngcc,bus_261161,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_345_03,ngcc,bus_258301,138.0,8.037,60.95,3.42,414.0,6624.0,67.15,1.0,3.0
ID_6060_1,ngcc,bus_286671,23.1,8.037,10.2,3.42,69.0,1109.0,11.24,1.0,3.0
ID_6060_2,ngcc,bus_286671,23.1,8.037,10.2,3.42,69.0,1109.0,11.24,1.0,3.0
ID_55874_8,ngcc,bus_230601,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_6060_3,ngcc,bus_286671,23.1,8.037,10.2,3.42,69.0,1109.0,11.24,1.0,3.0
ID_8076_01,ngcc,bus_258301,58.0,8.037,25.62,3.42,174.0,2784.0,28.22,1.0,3.0
ID_341_CT1,ngcc,bus_253751,63.0,8.037,27.83,3.42,189.0,3024.0,30.66,1.0,3.0
ID_341_CT2,ngcc,bus_253751,63.0,8.037,27.83,3.42,189.0,3024.0,30.66,1.0,3.0
ID_341_CT3,ngcc,bus_253751,63.0,8.037,27.83,3.42,189.0,3024.0,30.66,1.0,3.0
ID_341_CT4,ngcc,bus_253751,63.0,8.037,27.83,3.42,189.0,3024.0,30.66,1.0,3.0
ID_422_GT1,ngcc,bus_256181,28.8,8.037,12.72,3.42,86.0,1382.0,14.01,1.0,3.0
ID_422_GT2,ngcc,bus_256181,28.8,8.037,12.72,3.42,86.0,1382.0,14.01,1.0,3.0
ID_6060_4,ngcc,bus_286671,23.1,8.037,10.2,3.42,69.0,1109.0,11.24,1.0,3.0
ID_7824_1,ngcc,bus_400041,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_151_2,ngcc,bus_230601,71.2,8.037,31.45,3.42,214.0,3418.0,34.65,1.0,3.0
ID_7232_1,ngcc,bus_233771,3.9,8.037,1.72,3.42,12.0,187.0,1.9,1.0,3.0
ID_7232_2,ngcc,bus_233771,3.9,8.037,1.72,3.42,12.0,187.0,1.9,1.0,3.0
ID_10600_GEN1,ngcc,bus_285491,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_50200_GEN1,ngcc,bus_280991,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_50464_GEN1,ngcc,bus_258301,19.2,8.037,8.48,3.42,58.0,922.0,9.34,1.0,3.0
ID_50530_GEN1,ngcc,bus_253751,30.0,8.037,13.25,3.42,90.0,1440.0,14.6,1.0,3.0
ID_50530_GEN2,ngcc,bus_253751,30.0,8.037,13.25,3.42,90.0,1440.0,14.6,1.0,3.0
ID_52085_TG1,ngcc,bus_262011,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52085_TG2,ngcc,bus_262011,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52085_TG3,ngcc,bus_262011,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52085_TG4,ngcc,bus_262011,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52104_GEN1,ngcc,bus_232301,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52104_GEN2,ngcc,bus_232301,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52104_GEN3,ngcc,bus_232301,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52104_GEN4,ngcc,bus_232301,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_52147_GEN1,ngcc,bus_285491,8.0,8.037,3.53,3.42,24.0,384.0,3.89,1.0,3.0
ID_52147_GEN2,ngcc,bus_285491,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_52147_GEN3,ngcc,bus_285491,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_10548_GEN1,ngcc,bus_233771,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_50115_GEN1,ngcc,bus_261161,48.2,8.037,21.29,3.42,145.0,2314.0,23.45,1.0,3.0
ID_54371_ODC1,ngcc,bus_261161,42.2,8.037,18.64,3.42,127.0,2026.0,20.53,1.0,3.0
ID_10427_GEN1,ngcc,bus_284011,34.0,8.037,15.02,3.42,102.0,1632.0,16.54,1.0,3.0
ID_10496_GTAG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_10496_GTBG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_10496_GTCG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_10496_GTDG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_50234_2074,ngcc,bus_281221,0.9,8.037,0.4,3.42,3.0,43.0,0.44,1.0,3.0
ID_50234_2075,ngcc,bus_281221,0.9,8.037,0.4,3.42,3.0,43.0,0.44,1.0,3.0
ID_50300_GEN1,ngcc,bus_257141,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_50752_GEN1,ngcc,bus_232301,31.4,8.037,13.87,3.42,94.0,1507.0,15.28,1.0,3.0
ID_50752_GEN2,ngcc,bus_232301,31.4,8.037,13.87,3.42,94.0,1507.0,15.28,1.0,3.0
ID_52077_GEN4,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_52077_GEN5,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_52077_GEN6,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_56080_EG2,ngcc,bus_211211,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_56080_EG3,ngcc,bus_211211,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_535_1,ngcc,bus_201361,77.0,8.037,34.01,3.42,231.0,3696.0,37.47,1.0,3.0
ID_4256_1,ngcc,bus_230601,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_4256_2,ngcc,bus_230601,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_7231_2,ngcc,bus_211211,32.3,8.037,14.27,3.42,97.0,1550.0,15.72,1.0,3.0
ID_7450_1,ngcc,bus_211211,27.4,8.037,12.1,3.42,82.0,1315.0,13.33,1.0,3.0
ID_7450_2,ngcc,bus_211211,27.4,8.037,12.1,3.42,82.0,1315.0,13.33,1.0,3.0
ID_7451_1,ngcc,bus_230541,27.4,8.037,12.1,3.42,82.0,1315.0,13.33,1.0,3.0
ID_7452_1,ngcc,bus_201361,27.4,8.037,12.1,3.42,82.0,1315.0,13.33,1.0,3.0
ID_7452_2,ngcc,bus_201361,27.4,8.037,12.1,3.42,82.0,1315.0,13.33,1.0,3.0
ID_10110_GEN1,ngcc,bus_232301,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_50170_GEN1,ngcc,bus_262011,38.7,8.037,17.09,3.42,116.0,1858.0,18.83,1.0,3.0
ID_50622_GEN1,ngcc,bus_262011,8.8,8.037,3.89,3.42,26.0,422.0,4.28,1.0,3.0
