Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_50886_GEN1,106771,BIO,26.0,8.91,13.5
ID_7832_1,135041,BIO,2.1,0.72,13.5
ID_7832_2,135041,BIO,2.1,0.72,13.5
ID_7832_3,135041,BIO,2.1,0.72,13.5
ID_7832_4,135041,BIO,2.1,0.72,13.5
ID_7832_5,135041,BIO,2.1,0.72,13.5
ID_50231_TG3,135041,BIO,5.0,1.71,13.5
ID_55882_GEN1,100221,BIO,18.0,6.17,13.5
ID_56406_GEN1,102281,BIO,28.0,9.6,13.5
ID_57969_GEN1,105251,BIO,4.5,1.54,13.5
ID_57099_STG1,103441,BIO,64.0,21.93,13.5
ID_57298_1,102281,BIO,0.3,0.1,13.5
ID_57298_10,102281,BIO,0.3,0.1,13.5
ID_57298_11,102281,BIO,0.3,0.1,13.5
ID_57298_12,102281,BIO,0.3,0.1,13.5
ID_57298_13,102281,BIO,0.3,0.1,13.5
ID_57298_14,102281,BIO,0.3,0.1,13.5
ID_57298_15,102281,BIO,0.3,0.1,13.5
ID_57298_16,102281,BIO,0.3,0.1,13.5
ID_57298_17,102281,BIO,0.3,0.1,13.5
ID_57298_18,102281,BIO,0.3,0.1,13.5
ID_57298_2,102281,BIO,0.3,0.1,13.5
ID_57298_3,102281,BIO,0.3,0.1,13.5
ID_57298_4,102281,BIO,0.3,0.1,13.5
ID_57298_5,102281,BIO,0.3,0.1,13.5
ID_57298_6,102281,BIO,0.3,0.1,13.5
ID_57298_7,102281,BIO,0.3,0.1,13.5
ID_57298_8,102281,BIO,0.3,0.1,13.5
ID_57298_9,102281,BIO,0.3,0.1,13.5
ID_7832_7,135041,BIO,10.0,3.43,13.5
ID_7832_8,135041,BIO,10.0,3.43,13.5
ID_7832_9,135041,BIO,6.0,2.06,13.5
ID_50329_4,102281,BIO,2.3,0.79,13.5
ID_50329_5,102281,BIO,2.3,0.79,13.5
ID_58352_G11,100221,BIO,20.0,6.85,13.5
ID_58688_A,103441,BIO,1.5,0.51,13.5
ID_58688_B,103441,BIO,1.5,0.51,13.5
ID_58688_C,103441,BIO,1.5,0.51,13.5
ID_3845_2,100251,BIT (Bituminous Coal),729.9,329.62,9.75
ID_7870_CTG1,102281,NG (Natural Gas),39.4,17.4,8.037
ID_7870_CTG2,102281,NG (Natural Gas),39.4,17.4,8.037
ID_7870_CTG3,102281,NG (Natural Gas),39.4,17.4,8.037
ID_7870_STG,102281,NG (Natural Gas),58.2,25.71,8.037
ID_54476_GEN1,102281,NG (Natural Gas),87.8,38.78,8.037
ID_54476_GEN2,102281,NG (Natural Gas),37.7,16.65,8.037
ID_54537_CT1A,102281,NG (Natural Gas),95.9,42.36,8.037
ID_54537_CT1B,102281,NG (Natural Gas),95.9,42.36,8.037
ID_54537_ST1,102281,NG (Natural Gas),93.7,41.39,8.037
ID_7605_1,100931,NG (Natural Gas),248.0,109.54,8.037
ID_55818_FICT,103441,NG (Natural Gas),192.0,84.81,8.037
ID_55818_FIST,103441,NG (Natural Gas),126.3,55.79,8.037
ID_55662_CA,100251,NG (Natural Gas),230.0,101.59,8.037
ID_55662_CT1,100251,NG (Natural Gas),234.0,103.36,8.037
ID_55662_CT2,100251,NG (Natural Gas),234.0,103.36,8.037
ID_55482_G1,135041,NG (Natural Gas),170.0,75.09,8.037
ID_55482_G2,135041,NG (Natural Gas),114.3,50.49,8.037
ID_7999_CT1,100221,NG (Natural Gas),175.0,77.3,8.037
ID_7999_CT2,100221,NG (Natural Gas),175.0,77.3,8.037
ID_7999_ST1,100221,NG (Natural Gas),300.0,132.51,8.037
ID_55700_1STG,100351,NG (Natural Gas),133.0,58.75,8.037
ID_55700_CTG1,100351,NG (Natural Gas),186.0,82.16,8.037
ID_6210_1,106771,NG (Natural Gas),61.8,27.3,8.037
ID_99_1,103441,NG (Natural Gas),88.9,39.27,8.037
ID_99_2,103441,NG (Natural Gas),88.9,39.27,8.037
ID_6120_2,102281,NG (Natural Gas),84.6,37.37,8.037
ID_6120_3,102281,NG (Natural Gas),84.6,37.37,8.037
ID_607_1,102281,NG (Natural Gas),129.1,57.02,8.037
ID_607_2,102281,NG (Natural Gas),129.1,57.02,8.037
ID_54268_GTG1,102281,NG (Natural Gas),46.6,20.58,8.037
ID_54268_GTG2,102281,NG (Natural Gas),46.6,20.58,8.037
ID_54268_GTG3,102281,NG (Natural Gas),46.6,20.58,8.037
ID_607_3,102281,NG (Natural Gas),58.9,26.02,8.037
ID_607_4,102281,NG (Natural Gas),58.9,26.02,8.037
ID_550_2,110161,NG (Natural Gas),7.2,3.18,8.037
ID_8022_1,106771,NG (Natural Gas),4.1,1.81,8.037
ID_8022_2,106771,NG (Natural Gas),4.1,1.81,8.037
ID_8022_3,106771,NG (Natural Gas),4.1,1.81,8.037
ID_8022_4,106771,NG (Natural Gas),4.1,1.81,8.037
ID_8022_5,106771,NG (Natural Gas),4.1,1.81,8.037
ID_8022_6,106771,NG (Natural Gas),4.1,1.81,8.037
ID_56017_GT1,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56017_GT2,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56017_GT3,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56017_GT4,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56016_1,106771,NG (Natural Gas),1.1,0.49,8.037
ID_56016_2,106771,NG (Natural Gas),1.1,0.49,8.037
ID_54809_TG2,102281,NG (Natural Gas),5.0,2.21,8.037
ID_3853_1,103441,OIL,2.7,0.95,9.96
ID_54809_DG3,102281,OIL,2.0,0.7,9.96
ID_54809_DG4,102281,OIL,2.0,0.7,9.96
ID_54809_DG5,102281,OIL,2.0,0.7,9.96
ID_54809_DG6,102281,OIL,2.0,0.7,9.96
ID_54809_DG7,102281,OIL,2.0,0.7,9.96
ID_56016_3,106771,OIL,1.8,0.63,9.96
ID_56932_BLS1,106771,OIL,1.0,0.35,9.96
ID_56596_5,700631,BIT (Bituminous Coal),116.0,52.39,9.75
ID_4162_3,503161,BIT (Bituminous Coal),384.0,173.41,9.75
ID_4158_4,701721,BIT (Bituminous Coal),400.0,180.64,9.75
ID_57915_4,503161,BIT (Bituminous Coal),10.0,4.52,9.75
ID_8066_1,701551,BIT (Bituminous Coal),608.3,274.71,9.75
ID_8066_2,701551,BIT (Bituminous Coal),617.0,278.64,9.75
ID_57915_5,503161,BIT (Bituminous Coal),10.0,4.52,9.75
ID_57915_6,503161,BIT (Bituminous Coal),10.0,4.52,9.75
ID_8066_3,701551,BIT (Bituminous Coal),608.3,274.71,9.75
ID_54318_TG2,701551,BIT (Bituminous Coal),15.0,6.77,9.75
ID_6101_1,700631,BIT (Bituminous Coal),402.3,181.68,9.75
ID_8066_4,701551,BIT (Bituminous Coal),608.3,274.71,9.75
ID_6204_1,701721,BIT (Bituminous Coal),570.0,257.41,9.75
ID_6204_2,701721,BIT (Bituminous Coal),570.0,257.41,9.75
ID_6204_3,701721,BIT (Bituminous Coal),570.0,257.41,9.75
ID_7504_2,700631,BIT (Bituminous Coal),90.0,40.64,9.75
ID_55479_0001,700631,BIT (Bituminous Coal),90.0,40.64,9.75
ID_56319_0001,700631,BIT (Bituminous Coal),95.0,42.9,9.75
ID_56609_01,700631,BIT (Bituminous Coal),483.7,218.44,9.75
ID_57915_1,503161,BIT (Bituminous Coal),3.5,1.58,9.75
ID_57915_2,503161,BIT (Bituminous Coal),3.5,1.58,9.75
ID_4158_1,701721,BIT (Bituminous Coal),133.6,60.33,9.75
ID_4158_2,701721,BIT (Bituminous Coal),133.6,60.33,9.75
ID_4162_1,503161,BIT (Bituminous Coal),192.0,86.71,9.75
ID_4158_3,701721,BIT (Bituminous Coal),255.0,115.16,9.75
ID_57915_3,503161,BIT (Bituminous Coal),4.0,1.81,9.75
ID_4162_2,503161,BIT (Bituminous Coal),256.0,115.61,9.75
ID_54318_TG1,701551,BIT (Bituminous Coal),15.0,6.77,9.75
ID_57703_01A,701721,NG (Natural Gas),40.0,17.67,8.037
ID_57703_01B,701721,NG (Natural Gas),40.0,17.67,8.037
ID_57703_01C,701721,NG (Natural Gas),20.0,8.83,8.037
ID_55278_1,701551,NG (Natural Gas),2.5,1.1,8.037
ID_55278_2,701551,NG (Natural Gas),2.5,1.1,8.037
ID_7504_GT1,700631,NG (Natural Gas),40.0,17.67,8.037
ID_55477_GT2,700631,NG (Natural Gas),40.0,17.67,8.037
ID_8026_1,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8026_2,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8026_3,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8028_1,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8028_2,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8028_3,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8030_1,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8030_2,700631,NG (Natural Gas),7.5,3.31,8.037
ID_8030_3,700631,NG (Natural Gas),7.5,3.31,8.037
ID_56312_021A,503161,NG (Natural Gas),36.0,15.9,8.037
ID_56312_021B,503161,NG (Natural Gas),36.0,15.9,8.037
ID_56312_021C,503161,NG (Natural Gas),36.0,15.9,8.037
ID_54374_2004,701551,NG (Natural Gas),1.3,0.57,8.037
ID_54374_2006,701551,NG (Natural Gas),1.3,0.57,8.037
ID_54374_2008,701551,NG (Natural Gas),1.3,0.57,8.037
ID_57703_02A,701721,NG (Natural Gas),40.0,17.67,8.037
ID_60130_1,701551,NG (Natural Gas),1.6,0.71,8.037
ID_60130_2,701551,NG (Natural Gas),1.6,0.71,8.037
ID_60130_4,701551,NG (Natural Gas),1.6,0.71,8.037
ID_60130_5,701551,NG (Natural Gas),1.6,0.71,8.037
ID_60130_6,701551,NG (Natural Gas),1.6,0.71,8.037
ID_54374_NO2,701551,NG (Natural Gas),0.4,0.18,8.037
ID_52127_GEN1,700161,NG (Natural Gas),1.0,0.44,8.037
ID_52127_GEN2,700161,NG (Natural Gas),1.0,0.44,8.037
ID_54374_NO3,701551,NG (Natural Gas),1.3,0.57,8.037
ID_57967_GEGEN,701721,NG (Natural Gas),2.0,0.88,8.037
ID_54374_NO5,701551,OIL,1.1,0.39,9.96
ID_7039_1,700161,OIL,2.7,0.95,9.96
ID_2196_1,700001,OIL,1.0,0.35,9.96
ID_2196_2,700001,OIL,1.0,0.35,9.96
ID_6008_1,408441,NUC (Nuclear),1403.2,1403.2,0.0
ID_6008_2,408441,NUC (Nuclear),1403.2,1403.2,0.0
ID_6008_3,408441,NUC (Nuclear),1403.2,1403.2,0.0
ID_6099_1,261331,NUC (Nuclear),1159.0,1159.0,0.0
ID_6099_2,261331,NUC (Nuclear),1164.0,1164.0,0.0
ID_371_2,106001,NUC (Nuclear),1200.0,1200.0,0.0
